EnterpriseID,LAST,FIRST,MIDDLE,SUFFIX,DOB,GENDER,SSN,ADDRESS1,ADDRESS2,ZIP,MOTHERS_MAIDEN_NAME,MRN,CITY,STATE,PHONE,PHONE2,EMAIL,ALIAS
12987754,TIZZIO,SUSANE,,,4/11/1978,F,807-60-6455,1522 UNIONPORT RD,8A,10462,,,BRONX,NY,609-177-8326,609-177-8326,,
12987755,HERRERA,JUAN,,,2/5/1935,M,807-60-6455,462 1 AVE,,10016,,1858038,NEW YORK,NY,848-548-8895,,,

14144728,ORDONEZ,LAURA,,,11/17/1997,F,841-36-6514,340 BCH 66ST,PH,11692,,,FAR ROCKAWAY,NY,610-373-2852,718-630-9002,LORDONEZ@AMGGT.COM,
14144732,GODOY,CARLOS,WILLIE,,11/13/1927,M,841-36-6514,2550 STEADMAN PL,1FL,10469,,,BRONX,NY,848-697-9030,,,

13986095,LOMBARDO,LILLIAN,,,1/21/1938,F,852-19-1352,195 HENRY ST.,1A,10002,,4737572,NEW YORK,NY,934-158-6200,,,
13986100,HARDING,WILLIAM,MICHAEL,,10/13/1963,M,852-19-1352,13157 232ND ST,PVT,11413,,1813725,SPRNGFLD GRDNS,NY,484-880-4795,,,

12324380,NESBETH,JADE,,,2/20/1987,F,882-57-8865,594 UN AVE,2F,10455,,,BRONX,NY,201-358-4497,,JNESBETH@AMGGT.COM,JADE RALPH NESBETH
12324384,KASTENS,JAMES,RALPH,,5/5/1972,M,882-57-8865,920 TRINITY AVE,106,10457,,,BRONX,NY,610-110-4346,,,

14563522,JACKSON,DOROTHY,,,11/22/1937,F,852-76-3768,253 WEST 254TH ST,PH,10471,,,BRONX,NY,862-560-1158,,,
14563528,JACKSON,LOUIS,JAMES,,7/29/1968,M,852-76-3768,990 ANERSON AVE,2D,10452,,,BRONX,NY,484-682-6713,,,

15060440,BERNARD,MICHELLE,,,5/22/1954,F,816-48-5566,MABON BUILDING 13,,10035,,,NEW YORK,NY,929-534-4513,,,
15060446,RITZ,JEFFREY,PETER,,5/23/1951,M,816-48-5566,25 SATIN WOOD ROAD,,11778,,3790821,ROCKY POINT,NY,570-433-4013,,,

14438474,FERNANDEZ,ELIZABETH,,,9/26/1941,F,889-65-2227,3 W 101 ST,4-C,10025,CALABRIA,,NEW YORK,NY,973-511-5423,,EFERNANDEZ@AMGGT.COM,
14438480,HERNANDEZ,JOHN,HERMAN,,1/22/1955,M,889-65-2227,302 LOGAN ST,2FL,11208,,,BROOKLYN,NY,718-604-5665,,,

15190585,JOHNS,MARGIE,KITTY,,3/10/1961,F,877-79-0143,885 TROY AVE,B,11203,,,BROOKLYN,NY,631-795-5649,,MJOHNS@AMGGT.COM,
15190588,RANDALL,MARK,C,,9/13/1920,M,877-79-0143,123 WEST 183RD ST,4C,10453,,,BRONX,NY,845-630-3131,,,

14957192,NEWMAN,KAREN,K,,9/2/2006,F,895-02-4387,1167 STRATFORD AVE,3 F,10472,,,BRONX,NY,201-813-9289,,KNEWMAN@AMGGT.COM,
14957196,NEUMANN,GERARD,,,11/12/1963,M,895-02-4387,425 E 110 ST,255,10029,,3215312,NEW YORK,NY,973-120-2308,,,

15035074,WU,LUIPUIYIU,,,9/18/1938,F,864-12-4390,,,,,,,,203-265-2193,,,
15035077,BALBUENA,GERALD,JONATHAN,,9/18/1938,M,864-12-4390,15350 77 AVE,3,11367,,,FLUSHING,NY,929-313-4757,,,

14139552,PRICE,KATHRYN,IMOGENE,,11/12/1955,F,850-14-6291,1115 WESTCHESTER AVE,304,10459,,,BRONX,NY,848-262-5188,,,
14139555,MELKONIAN,GEORGE,ROBERT,,11/16/1945,M,850-14-6291,510 E149TH ST,6B,10455,,,BRONX,NY,212-231-1455,,,

13639348,CALISE,JOY,,,5/4/2010,F,827-22-3096,23 GREENWICH COURT,R,117412848,,,HOLBROOK,NY,929-721-2527,,JCALISE@AMGGT.COM,
13639353,PRINE,MATTHEW,,,8/12/1958,M,827-22-3096,2402 ATLANTIC AVE,,11233,,2965347,BROOKLYN,NY,929-365-6064,,,

14417329,DUZYNSKI,KAYA,,,2/4/1963,F,860-43-0960,453 ELDERLANE,PVT,11208,SHAFFER,,BROOKLYN,NY,732-826-7322,,KDUZYNSKI@AMGGT.COM,
14417333,SUMMERS,MICHEAL,NATHANIEL,,2/7/1963,M,860-43-0960,400 E 30 ST,,10016,,,NEW YORK,NY,610-703-1414,,,

15243363,BALL,SHANNONE,,,6/24/1979,F,875-06-2681,1706 ZEREGA AVE,,,,,,,929-510-4663,,SBALL@AMGGT.COM,
15243370,CHAVEZ,HENRY,R,,9/24/1959,M,875-06-2681,1760 STORY AVE,8B,10473,,4406860,BRONX,NY,718-207-3992,,,

14090138,GALEANO,MARTA,,,10/5/1937,F,889-19-3554,1314 HALSEY ST,3R,11237,,,BROOKLYN,NY,484-228-3910,,MGALEANO@AMGGT.COM,
14090143,STEGALL,MARK,BRIAN,,9/22/1934,M,889-19-3554,1456 36TH ST,,11218,,,BROOKLYN,NY,610-446-2158,,,

14315356,SHALOMAYEV,AVIGAIL,BRACHA,,3/22/1951,F,809-80-5525,337 EVERGREEN AVE,1FLR,11221,,,BROOKLYN,NY,848-509-4163,,ASHALOMAYEV@AMGGT.COM,
14315357,GRANGER,CRAIG,JOSE,,3/22/1925,,809-80-5525,NONE,,99999,,,,,860-432-8539,,,

14296405,SATWINRAMBERG,MARTA,,,10/27/1956,F,864-47-6587,1345 5TH AVE,19L,10029,,,NEW YORK,NY,845-480-2370,,MSATWINRAMBERG@AMGGT.COM,
14296411,SIMON,MARIO,,,8/7/1960,M,864-47-6587,900 MAIN ST,,10044,,4740150,NEW YORK,NY,848-778-2801,845-480-2370,,

14444397,REED,,,,9/13/1941,F,886-94-7000,29 EAST 104TH ST,35,10029,,,NEW YORK,NY,516-687-9738,,,
14444399,REYES,,,,,M,886-94-7000,219 E121AST,,10035,,,NEW YORK,NY,917-840-9169,,,MARINEZ

13455433,ROMUNO,DEBORAH,,,5/23/1980,F,831-13-6042,POB 536,,119440000,,,GREENPORT,NY,732-196-7716,,,
13455437,POMEROY,MANUEL,RICHARD,,2/21/2013,M,831-13-6042,81 COLUMBIA ST,20E,10002,,,NEW YORK,NY,862-622-9829,,,

14796006,RODRIGUEZ,MIRIAM,,,7/25/1960,F,841-46-1284,425 EAST 25TH ST,,10010,,,NEW YORK,NY,718-620-5401,,MRODRIGUEZ@AMGGT.COM,
14796012,HODGSON,MARK,,,1/14/1943,M,841-46-1284,2133 MADISON AVE,3A,10037,,3039471,NEW YORK,NY,917-259-6625,,,

15050127,ROBINSON,JANET,CLARISSA,,8/6/2006,F,868-34-3920,211 BEDFORD PARK BLVD,3H,10458,,,BRONX,NY,610-845-8722,,,
15050129,REYES,JAMES,JORDAN,,4/5/1993,M,868-34-3920,50 LINCOLN RD,3I,11225,,492736,BROOKLYN,NY,609-652-1108,,,

13102836,YU,KAITLIN,,,5/11/2005,F,807-92-4588,219 E121ST,,10035,,3614882,NEW YORK,NY,609-939-1126,,KYU@AMGGT.COM,
13102841,HUFF,ERROL,,,5/21/2006,M,807-92-4588,500 E117TH ST,5B,10035,,4509806,NEW YORK,NY,201-126-7998,,,

12332911,STONE,JANET,,,9/23/1953,F,837-68-7219,758 KELLY ST,F5,10455,,,BRONX,NY,732-582-7716,,,
12332917,CARRIZALES,JARED,,,11/7/2009,M,837-68-7219,462 1 ST AVE,,10016,,,NEW YORK,NY,347-854-2061,,,

14918388,BRUNSWICK,MARIAN,SUSIE,,5/5/1972,F,869-45-6872,121 E 182NS ST,204,10453,,3424417,BRONX,NY,908-619-7009,908-619-7009,MBRUNSWICK@AMGGT.COM,
14918390,CHUI,RYAN,,,2/25/1975,M,869-45-6872,2195 GRAND CONC,3-E,10453,,2157856,BRONX,NY,959-841-6191,,,

13651443,GROFF,CICELY,PATRICIA,,4/4/1981,F,815-64-2241,1990 LEXINGTON AVE,2-H,10035,,,MAN,NY,860-258-8955,,,
13651445,CROFT,WILLY,ELSTON,,8/16/1937,M,815-64-2241,15 EAST CLARKE PL,10B,10452,,1568212,BRONX,NY,609-708-7412,609-708-7412,,

12444583,PEDRAZA,,,,9/7/2015,F,863-41-3491,1167 STRATFORD AVE,K,10472,,1746956,BRONX,NY,908-630-7617,,,
12444589,PEDROZO,,ROBERT,,2/11/1961,M,863-41-3491,12215 153 ST,PH,11434,,2141271,JAMAICA,NY,609-514-4278,,,

13490921,BRYCE,MARILYN,,,10/25/1939,F,851-38-9948,827 QUINCY ST,2,11221,,1944476,BROOKLYN,NY,732-238-4206,,MBRYCE@AMGGT.COM,
13490922,PRICE,ALEXANDER,JAMES,,9/18/2008,M,851-38-9948,596 COURTLANDT AVE,2C,10451,,4108287,BRONX,NY,908-856-9100,,,

